"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CD","CI","CLC","CLLC","CLOC","DLOC","LDC","LLDC","LLOC","LOC","McCC","NII","NL","NLE","NOI","NOS","NUMPAR","TCD","TCLOC","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Compiler","Clone Metric Rules","Complexity Metric Rules","Coupling Metric Rules","Documentation Metric Rules","Size Metric Rules"
"L3355","Delete","SharpRepository.Repository.Caching.TimeoutCachingStrategyBase<T, TKey>.Delete(TKey, T)void","L3293","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\Caching\TimeoutCachingStrategyBase.cs","32","9","35","10","0","0","0","0","0","0","0","0","0","0","0","4","4","1","0","0","0","2","1","2","0","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L3358","Save","SharpRepository.Repository.Caching.TimeoutCachingStrategyBase<T, TKey>.Save()void","L3293","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\Caching\TimeoutCachingStrategyBase.cs","37","9","40","10","0","0","0","0","0","0","0","1","0","0","0","3","4","1","0","0","0","0","0","0","0","1","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3348","SetCache","SharpRepository.Repository.Caching.TimeoutCachingStrategyBase<T, TKey>.SetCache<TCacheItem>(string, TCacheItem, SharpRepository.Repository.Queries.IQueryOptions<T>)void","L3293","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\Caching\TimeoutCachingStrategyBase.cs","43","9","58","10","0","0","0","0","0","0","0","2","1","0","0","14","16","3","0","0","0","3","4","3","0","2","14","16","4","0","0","0","0","0","0","0","0","0","0","0","0"
"L3365",".ctor","SharpRepository.Repository.Caching.TimeoutCachingStrategyConfiguration.TimeoutCachingStrategyConfiguration(string, int)void","L3364","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\Caching\TimeoutCachingStrategyConfiguration.cs","7","9","10","10","0","0","0","0","0","0","0","0","0","0","0","4","4","1","0","0","0","1","0","2","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3368",".ctor","SharpRepository.Repository.Caching.TimeoutCachingStrategyConfiguration.TimeoutCachingStrategyConfiguration(string, int, int?)void","L3364","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\Caching\TimeoutCachingStrategyConfiguration.cs","12","9","18","10","0","0","0","0","0","0","0","0","0","0","0","7","7","1","0","0","0","4","4","3","0","0","7","7","4","0","0","0","0","0","0","0","0","0","0","0","0"
"L3373","set_Timeout","SharpRepository.Repository.Caching.TimeoutCachingStrategyConfiguration.Timeout.setvoid","L3364","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\Caching\TimeoutCachingStrategyConfiguration.cs","22","13","22","62","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L3385",".ctor","SharpRepository.Repository.Caching.TimeoutCompoundKeyCachingStrategy<T>.TimeoutCompoundKeyCachingStrategy(int, SharpRepository.Repository.Caching.ICachingProvider)void","L3379","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\Caching\TimeoutCompoundKeyCachingStrategy.cs","15","9","19","10","0","0","0","0","0","0","0","5","5","0","0","4","5","1","0","0","0","1","0","2","0","5","4","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3390","get_TimeoutInSeconds","SharpRepository.Repository.Caching.TimeoutCompoundKeyCachingStrategyBase<T>.TimeoutInSeconds.getint","L3381","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\Caching\TimeoutCompoundKeyCachingStrategyBase.cs","12","39","12","43","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3393","set_TimeoutInSeconds","SharpRepository.Repository.Caching.TimeoutCompoundKeyCachingStrategyBase<T>.TimeoutInSeconds.setvoid","L3381","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\Caching\TimeoutCompoundKeyCachingStrategyBase.cs","12","44","12","48","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3388",".ctor","SharpRepository.Repository.Caching.TimeoutCompoundKeyCachingStrategyBase<T>.TimeoutCompoundKeyCachingStrategyBase(int, int?, SharpRepository.Repository.Caching.ICachingProvider)void","L3381","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\Caching\TimeoutCompoundKeyCachingStrategyBase.cs","14","9","18","10","0","0","0","0","0","0","0","0","0","0","0","5","5","1","0","0","0","2","1","3","0","0","5","5","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L3399","Add","SharpRepository.Repository.Caching.TimeoutCompoundKeyCachingStrategyBase<T>.Add(object[], T)void","L3381","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\Caching\TimeoutCompoundKeyCachingStrategyBase.cs","21","9","24","10","0","0","0","0","0","0","0","1","0","0","0","3","4","1","0","0","0","0","0","2","0","1","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3402","Update","SharpRepository.Repository.Caching.TimeoutCompoundKeyCachingStrategyBase<T>.Update(object[], T)void","L3381","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\Caching\TimeoutCompoundKeyCachingStrategyBase.cs","26","9","29","10","0","0","0","0","0","0","0","1","0","0","0","3","4","1","0","0","0","0","0","2","0","1","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3405","Delete","SharpRepository.Repository.Caching.TimeoutCompoundKeyCachingStrategyBase<T>.Delete(object[], T)void","L3381","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\Caching\TimeoutCompoundKeyCachingStrategyBase.cs","31","9","34","10","0","0","0","0","0","0","0","1","0","0","0","3","4","1","0","0","0","0","0","2","0","1","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3408","Save","SharpRepository.Repository.Caching.TimeoutCompoundKeyCachingStrategyBase<T>.Save()void","L3381","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\Caching\TimeoutCompoundKeyCachingStrategyBase.cs","36","9","39","10","0","0","0","0","0","0","0","1","0","0","0","3","4","1","0","0","0","0","0","0","0","1","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3409","SetCache","SharpRepository.Repository.Caching.TimeoutCompoundKeyCachingStrategyBase<T>.SetCache<TCacheItem>(string, TCacheItem, SharpRepository.Repository.Queries.IQueryOptions<T>)void","L3381","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\Caching\TimeoutCompoundKeyCachingStrategyBase.cs","42","9","57","10","0","0","0","0","0","0","0","2","1","0","0","14","16","3","0","0","0","3","4","3","0","2","14","16","4","0","0","0","0","0","0","0","0","0","0","0","0"
"L3416","GetAllCacheKey","SharpRepository.Repository.Caching.TimeoutCompoundKeyCachingStrategyBase<T>.GetAllCacheKey<TResult>(SharpRepository.Repository.Queries.IQueryOptions<T>, Expression<Func<T, TResult>>)string","L3381","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\Caching\TimeoutCompoundKeyCachingStrategyBase.cs","59","9","62","10","0","0","0","0","0","0","0","0","0","0","0","4","4","3","0","0","0","2","1","2","0","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L3419","FindAllCacheKey","SharpRepository.Repository.Caching.TimeoutCompoundKeyCachingStrategyBase<T>.FindAllCacheKey<TResult>(SharpRepository.Repository.Specifications.ISpecification<T>, SharpRepository.Repository.Queries.IQueryOptions<T>, Expression<Func<T, TResult>>)string","L3381","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\Caching\TimeoutCompoundKeyCachingStrategyBase.cs","64","9","67","10","0","0","0","0","0","0","0","0","0","0","0","4","4","3","0","0","0","2","1","3","0","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L3423","FindCacheKey","SharpRepository.Repository.Caching.TimeoutCompoundKeyCachingStrategyBase<T>.FindCacheKey<TResult>(SharpRepository.Repository.Specifications.ISpecification<T>, SharpRepository.Repository.Queries.IQueryOptions<T>, Expression<Func<T, TResult>>)string","L3381","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\Caching\TimeoutCompoundKeyCachingStrategyBase.cs","69","9","72","10","0","0","0","0","0","0","0","0","0","0","0","4","4","3","0","0","0","2","1","3","0","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L3427","get_TimeoutInSeconds","SharpRepository.Repository.Caching.TimeoutCompoundKeyCachingStrategyBase<T, TKey, TKey2>.TimeoutInSeconds.getint","L3313","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\Caching\TimeoutCompoundKeyCachingStrategyBase.cs","77","39","77","43","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3430","set_TimeoutInSeconds","SharpRepository.Repository.Caching.TimeoutCompoundKeyCachingStrategyBase<T, TKey, TKey2>.TimeoutInSeconds.setvoid","L3313","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\Caching\TimeoutCompoundKeyCachingStrategyBase.cs","77","44","77","48","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3320",".ctor","SharpRepository.Repository.Caching.TimeoutCompoundKeyCachingStrategyBase<T, TKey, TKey2>.TimeoutCompoundKeyCachingStrategyBase(int, int?, SharpRepository.Repository.Caching.ICachingProvider)void","L3313","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\Caching\TimeoutCompoundKeyCachingStrategyBase.cs","79","9","83","10","0","0","0","0","0","0","0","0","0","0","0","5","5","1","0","0","0","2","1","3","0","0","5","5","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L3436","Add","SharpRepository.Repository.Caching.TimeoutCompoundKeyCachingStrategyBase<T, TKey, TKey2>.Add(TKey, TKey2, T)void","L3313","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\Caching\TimeoutCompoundKeyCachingStrategyBase.cs","86","9","89","10","0","0","0","0","0","0","0","1","0","0","0","3","4","1","0","0","0","0","0","3","0","1","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3440","Update","SharpRepository.Repository.Caching.TimeoutCompoundKeyCachingStrategyBase<T, TKey, TKey2>.Update(TKey, TKey2, T)void","L3313","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\Caching\TimeoutCompoundKeyCachingStrategyBase.cs","91","9","94","10","0","0","0","0","0","0","0","1","0","0","0","3","4","1","0","0","0","0","0","3","0","1","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3444","Delete","SharpRepository.Repository.Caching.TimeoutCompoundKeyCachingStrategyBase<T, TKey, TKey2>.Delete(TKey, TKey2, T)void","L3313","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\Caching\TimeoutCompoundKeyCachingStrategyBase.cs","96","9","99","10","0","0","0","0","0","0","0","1","0","0","0","3","4","1","0","0","0","0","0","3","0","1","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3448","Save","SharpRepository.Repository.Caching.TimeoutCompoundKeyCachingStrategyBase<T, TKey, TKey2>.Save()void","L3313","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\Caching\TimeoutCompoundKeyCachingStrategyBase.cs","101","9","104","10","0","0","0","0","0","0","0","1","0","0","0","3","4","1","0","0","0","0","0","0","0","1","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3449","SetCache","SharpRepository.Repository.Caching.TimeoutCompoundKeyCachingStrategyBase<T, TKey, TKey2>.SetCache<TCacheItem>(string, TCacheItem, SharpRepository.Repository.Queries.IQueryOptions<T>)void","L3313","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\Caching\TimeoutCompoundKeyCachingStrategyBase.cs","107","9","122","10","0","0","0","0","0","0","0","2","1","0","0","14","16","3","0","0","0","3","4","3","0","2","14","16","4","0","0","0","0","0","0","0","0","0","0","0","0"
"L3454","GetAllCacheKey","SharpRepository.Repository.Caching.TimeoutCompoundKeyCachingStrategyBase<T, TKey, TKey2>.GetAllCacheKey<TResult>(SharpRepository.Repository.Queries.IQueryOptions<T>, Expression<Func<T, TResult>>)string","L3313","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\Caching\TimeoutCompoundKeyCachingStrategyBase.cs","124","9","127","10","0","0","0","0","0","0","0","0","0","0","0","4","4","3","0","0","0","2","1","2","0","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L3457","FindAllCacheKey","SharpRepository.Repository.Caching.TimeoutCompoundKeyCachingStrategyBase<T, TKey, TKey2>.FindAllCacheKey<TResult>(SharpRepository.Repository.Specifications.ISpecification<T>, SharpRepository.Repository.Queries.IQueryOptions<T>, Expression<Func<T, TResult>>)string","L3313","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\Caching\TimeoutCompoundKeyCachingStrategyBase.cs","129","9","132","10","0","0","0","0","0","0","0","0","0","0","0","4","4","3","0","0","0","2","1","3","0","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L3461","FindCacheKey","SharpRepository.Repository.Caching.TimeoutCompoundKeyCachingStrategyBase<T, TKey, TKey2>.FindCacheKey<TResult>(SharpRepository.Repository.Specifications.ISpecification<T>, SharpRepository.Repository.Queries.IQueryOptions<T>, Expression<Func<T, TResult>>)string","L3313","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\Caching\TimeoutCompoundKeyCachingStrategyBase.cs","134","9","137","10","0","0","0","0","0","0","0","0","0","0","0","4","4","3","0","0","0","2","1","3","0","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L3465","get_TimeoutInSeconds","SharpRepository.Repository.Caching.TimeoutCompoundKeyCachingStrategyBase<T, TKey, TKey2, TKey3>.TimeoutInSeconds.getint","L3325","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\Caching\TimeoutCompoundKeyCachingStrategyBase.cs","142","39","142","43","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3468","set_TimeoutInSeconds","SharpRepository.Repository.Caching.TimeoutCompoundKeyCachingStrategyBase<T, TKey, TKey2, TKey3>.TimeoutInSeconds.setvoid","L3325","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\Caching\TimeoutCompoundKeyCachingStrategyBase.cs","142","44","142","48","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3332",".ctor","SharpRepository.Repository.Caching.TimeoutCompoundKeyCachingStrategyBase<T, TKey, TKey2, TKey3>.TimeoutCompoundKeyCachingStrategyBase(int, int?, SharpRepository.Repository.Caching.ICachingProvider)void","L3325","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\Caching\TimeoutCompoundKeyCachingStrategyBase.cs","144","9","148","10","0","0","0","0","0","0","0","0","0","0","0","5","5","1","0","0","0","2","1","3","0","0","5","5","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L3474","Add","SharpRepository.Repository.Caching.TimeoutCompoundKeyCachingStrategyBase<T, TKey, TKey2, TKey3>.Add(TKey, TKey2, TKey3, T)void","L3325","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\Caching\TimeoutCompoundKeyCachingStrategyBase.cs","151","9","154","10","0","0","0","0","0","0","0","1","0","0","0","3","4","1","0","0","0","0","0","4","0","1","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3479","Update","SharpRepository.Repository.Caching.TimeoutCompoundKeyCachingStrategyBase<T, TKey, TKey2, TKey3>.Update(TKey, TKey2, TKey3, T)void","L3325","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\Caching\TimeoutCompoundKeyCachingStrategyBase.cs","156","9","159","10","0","0","0","0","0","0","0","1","0","0","0","3","4","1","0","0","0","0","0","4","0","1","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3484","Delete","SharpRepository.Repository.Caching.TimeoutCompoundKeyCachingStrategyBase<T, TKey, TKey2, TKey3>.Delete(TKey, TKey2, TKey3, T)void","L3325","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\Caching\TimeoutCompoundKeyCachingStrategyBase.cs","161","9","164","10","0","0","0","0","0","0","0","1","0","0","0","3","4","1","0","0","0","0","0","4","0","1","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3489","Save","SharpRepository.Repository.Caching.TimeoutCompoundKeyCachingStrategyBase<T, TKey, TKey2, TKey3>.Save()void","L3325","L103","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Repository\Caching\TimeoutCompoundKeyCachingStrategyBase.cs","166","9","169","10","0","0","0","0","0","0","0","1","0","0","0","3","4","1","0","0","0","0","0","0","0","1","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
