"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","AD","CBO","CBOI","CC","CCL","CCO","CD","CI","CLC","CLLC","CLOC","DIT","DLOC","LCOM5","LDC","LLDC","LLOC","LOC","NA","NG","NII","NL","NLA","NLE","NLG","NLM","NLPA","NLPM","NLS","NM","NOA","NOC","NOD","NOI","NOP","NOS","NPA","NPM","NS","PDA","PUA","RFC","TCD","TCLOC","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WMC","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Compiler","Clone Metric Rules","Cohesion Metric Rules","Complexity Metric Rules","Coupling Metric Rules","Documentation Metric Rules","Inheritance Metric Rules","Size Metric Rules"
"L11351","InMemoryRepositoryBase","SharpRepository.InMemoryRepository.InMemoryRepositoryBase<T, TKey>","L11182","L11181","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.InMemoryRepository\InMemoryRepositoryBase.cs","12","5","136","6","0","12","0","0","0","0","0","0","0","0","3","6","0","4","0","0","92","125","0","19","0","0","0","0","0","11","0","2","0","392","11","2","11","1","10","39","0","331","10","0","3","12","0","3","92","125","0","19","0","0","11","0","2","0","392","39","0","331","10","22","0","0","11","0","0","0","0","0","1","0","1","1","3","5"
"L11398","InMemoryRepositoryConfiguration","SharpRepository.InMemoryRepository.InMemoryRepositoryConfiguration","L11182","L11181","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.InMemoryRepository\InMemoryRepositoryConfiguration.cs","5","5","14","6","0","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","10","10","0","12","0","0","0","0","0","1","0","1","0","35","2","0","0","3","2","3","0","35","10","0","2","4","0","0","10","10","0","12","0","0","1","0","1","0","35","3","0","35","10","1","0","0","2","0","0","0","0","0","0","0","0","1","1","0"
"L11415","RavenDbAdvancedConfigurationAttribute","SharpRepository.RavenDbRepository.RavenDbAdvancedConfigurationAttribute","L11406","L11405","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.RavenDbRepository\RavenDbAdvancedConfigurationAttribute.cs","6","5","44","6","0","3","0","0","0","0","0","0","0","0","0","1","0","1","0","0","30","39","0","6","0","0","0","0","4","11","0","11","4","105","1","0","0","1","1","15","0","104","6","0","12","12","0","0","30","39","0","6","0","4","11","0","11","4","105","15","0","104","6","16","0","0","5","0","0","0","0","0","0","0","0","1","0","4"
"L11458","RavenDbConfigRepositoryFactory","SharpRepository.RavenDbRepository.RavenDbConfigRepositoryFactory","L11406","L11405","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.RavenDbRepository\RavenDbConfigRepositoryFactory.cs","8","5","62","6","0","9","0","0","0","0","0","0","0","0","12","2","0","5","0","0","36","55","0","0","0","0","0","0","0","6","0","6","0","17","2","0","0","0","2","10","0","16","0","0","7","6","0","12","36","55","0","0","0","0","6","0","6","0","17","10","0","16","0","8","0","0","3","0","0","0","0","0","1","0","0","1","1","0"
"L11464","RavenDbRepository","SharpRepository.RavenDbRepository.RavenDbRepository<T, TKey>","L11406","L11405","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.RavenDbRepository\RavenDbRepository.cs","13","5","42","6","1","11","0","0","0","0","0","0","0","0","19","7","19","0","0","0","14","30","0","20","0","0","0","0","0","3","0","3","0","426","12","0","0","3","10","4","0","363","11","4","0","6","0","19","14","30","0","20","0","0","3","0","3","0","426","4","0","363","11","5","0","0","9","0","0","0","0","0","0","0","1","0","3","5"
"L11495","RavenDbRepository","SharpRepository.RavenDbRepository.RavenDbRepository<T>","L11406","L11405","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.RavenDbRepository\RavenDbRepository.cs","48","5","77","6","1","11","0","0","0","0","0","0","0","0","18","7","18","0","0","0","14","30","0","20","0","0","0","0","0","3","0","3","0","426","12","0","0","3","10","4","0","363","11","4","0","6","0","18","14","30","0","20","0","0","3","0","3","0","426","4","0","363","11","5","0","0","9","0","0","0","0","0","0","0","1","0","3","5"
"L11471","RavenDbRepositoryBase","SharpRepository.RavenDbRepository.RavenDbRepositoryBase<T, TKey>","L11406","L11405","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.RavenDbRepository\RavenDbRepositoryBase.cs","15","5","378","6","0","14","0","0","0","0","0","0","0","0","15","6","0","8","0","0","295","364","0","20","0","0","0","0","1","42","0","31","1","423","11","2","2","4","10","63","0","360","11","0","32","46","0","15","295","364","0","20","0","1","42","0","31","1","423","63","0","360","11","55","0","0","15","0","0","0","0","0","1","0","1","1","3","9"
"L11656","RavenDbRepositoryConfiguration","SharpRepository.RavenDbRepository.RavenDbRepositoryConfiguration","L11406","L11405","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.RavenDbRepository\RavenDbRepositoryConfiguration.cs","5","5","28","6","0","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","15","24","0","12","0","0","0","0","0","4","0","4","2","38","2","0","0","3","2","5","0","38","12","0","5","7","0","0","15","24","0","12","0","0","4","0","4","2","38","5","0","38","12","4","0","0","2","0","0","0","0","0","0","0","0","1","1","0"
"L11677","AzureTableConfigRepositoryFactory","SharpRepository.AzureTableRepository.AzureTableConfigRepositoryFactory","L11671","L11670","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.AzureTableRepository\AzureTableConfigRepositoryFactory.cs","8","5","41","6","0","9","0","0","0","0","0","0","0","0","0","2","0","5","0","0","28","34","0","0","0","0","0","0","0","6","0","6","0","17","2","0","0","1","2","6","0","16","0","0","7","7","0","0","28","34","0","0","0","0","6","0","6","0","17","6","0","16","0","6","0","0","3","0","0","0","0","0","1","0","0","1","1","0"
"L11686","AzureTableRepository","SharpRepository.AzureTableRepository.AzureTableRepository<T, TKey, TKey2>","L11671","L11670","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.AzureTableRepository\AzureTableRepository.cs","9","5","23","6","0","9","0","0","0","0","0","0","0","0","0","6","0","0","0","0","14","15","0","10","0","0","0","0","0","1","0","1","0","174","11","0","0","1","8","4","0","124","6","0","2","2","0","0","14","15","0","10","0","0","1","0","1","0","174","4","0","124","6","4","0","0","8","0","0","0","0","0","0","0","0","1","3","4"
"L11692","AzureTableRepositoryBase","SharpRepository.AzureTableRepository.AzureTableRepositoryBase<T, TKey, TKey2>","L11671","L11670","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.AzureTableRepository\AzureTableRepositoryBase.cs","11","5","91","6","0","10","0","0","0","0","0","0","0","0","2","5","1","5","0","0","61","81","0","10","0","0","0","0","3","15","0","1","3","173","10","1","1","1","8","21","0","123","6","0","2","16","0","2","61","81","0","10","0","3","15","0","1","3","173","21","0","123","6","19","0","0","8","0","0","0","0","0","1","0","0","1","2","4"
"L11747","AzureTableRepositoryConfiguration","SharpRepository.AzureTableRepository.AzureTableRepositoryConfiguration","L11671","L11670","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.AzureTableRepository\AzureTableRepositoryConfiguration.cs","6","5","42","6","0","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","23","37","0","12","0","0","0","0","0","6","0","6","3","40","2","0","0","4","2","9","0","40","13","0","7","10","0","0","23","37","0","12","0","0","6","0","6","3","40","9","0","40","13","7","0","0","3","0","0","0","0","0","0","0","0","1","1","1"
"L12967","ReflectionExtensions","SharpRepository.Tests.ReflectionExtensions","L11778","L11772","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Tests\ReflectionExtensions.cs","5","5","17","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","11","13","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","3","0","1","0","0","2","1","0","0","11","13","0","0","0","0","1","0","1","0","1","3","0","1","0","2","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"L12990","RelativeDirectory","SharpRepository.Tests.RelativeDirectory","L11778","L11772","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Tests\RelativePath.cs","7","5","79","6","0.1","0","0","0","0","0","0","0","0","0","2","0","1","1","0","0","56","73","0","2","0","0","0","0","2","9","0","9","1","9","0","0","0","0","0","23","0","9","1","1","9","9","0","2","56","73","0","2","0","2","9","0","9","1","9","23","0","9","1","15","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"L11865","TestBase","SharpRepository.Tests.TestBase","L11778","L11772","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Tests\TestBase.cs","5","5","45","6","0","0","0","0","0","0","0","0","0","0","18","0","18","4","0","0","20","41","0","0","0","0","0","0","0","4","0","0","0","4","0","22","22","0","0","5","0","0","0","0","1","4","0","18","20","41","0","0","0","0","4","0","0","0","4","5","0","0","0","4","0","0","3","0","0","0","0","0","1","0","0","1","1","0"
"L13908","Db4oConfigRepositoryFactory","SharpRepository.Db4oRepository.Db4oConfigRepositoryFactory","L13901","L13900","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Db4oRepository\Db4oConfigRepositoryFactory.cs","8","5","45","6","0","10","0","0","0","0","0","0","0","0","1","2","0","5","0","0","31","38","0","0","0","0","0","0","0","6","0","6","0","17","2","0","0","4","2","7","0","16","0","0","7","10","0","1","31","38","0","0","0","0","6","0","6","0","17","7","0","16","0","7","0","0","3","0","0","0","0","0","1","0","0","1","1","0"
"L13919","Db4oRepository","SharpRepository.Db4oRepository.Db4oRepository<T, TKey>","L13901","L13900","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Db4oRepository\Db4ORepository.cs","11","5","23","6","1","11","0","0","0","0","0","0","0","0","10","7","10","0","0","0","8","13","0","19","0","0","0","0","0","1","0","1","0","393","12","0","0","1","10","2","0","331","10","2","0","2","0","10","8","13","0","19","0","0","1","0","1","0","393","2","0","331","10","2","0","0","9","0","0","0","0","0","0","0","1","0","3","5"
"L13936","Db4oRepository","SharpRepository.Db4oRepository.Db4oRepository<T>","L13901","L13900","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Db4oRepository\Db4ORepository.cs","29","5","40","6","1","11","0","0","0","0","0","0","0","0","9","7","9","0","0","0","7","12","0","19","0","0","0","0","0","1","0","1","0","393","12","0","0","1","10","0","0","331","10","2","0","2","0","9","7","12","0","19","0","0","1","0","1","0","393","0","0","331","10","1","0","0","9","0","0","0","0","0","0","0","1","0","3","5"
"L13928","Db4oRepositoryBase","SharpRepository.Db4oRepository.Db4oRepositoryBase<T, TKey>","L13901","L13900","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Db4oRepository\Db4ORepositoryBase.cs","11","5","97","6","0","12","0","0","0","0","0","0","0","0","0","6","0","2","0","0","71","87","0","19","0","0","0","0","0","11","0","1","0","392","11","2","2","5","10","25","0","330","10","0","2","16","0","0","71","87","0","19","0","0","11","0","1","0","392","25","0","330","10","20","0","0","11","0","0","1","0","0","1","0","1","1","3","5"
"L13998","Db4oRepositoryConfiguration","SharpRepository.Db4oRepository.Db4oRepositoryConfiguration","L13901","L13900","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Db4oRepository\Db4oRepositoryConfiguration.cs","5","5","18","6","0","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","10","14","0","12","0","0","0","0","0","2","0","2","1","36","2","0","0","3","2","3","0","36","11","0","3","5","0","0","10","14","0","12","0","0","2","0","2","1","36","3","0","36","11","2","0","0","2","0","0","0","0","0","0","0","0","1","1","0"
"L14035","DocInfo","SharpRepository.CouchDbRepository.DocInfo","L14014","L14013","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.CouchDbRepository\CouchDbClient.cs","16","5","20","6","1","0","0","0","0","0","0","0","0","0","3","0","3","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14039","CouchDbClient","SharpRepository.CouchDbRepository.CouchDbClient<T>","L14014","L14013","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.CouchDbRepository\CouchDbClient.cs","28","5","212","6","0.533333","1","0","0","0","0","0","0","0","0","52","0","42","2","0","0","99","185","0","3","0","0","0","0","3","15","0","14","0","15","0","0","0","0","0","49","0","14","0","8","7","15","0","52","99","185","0","3","0","3","15","0","14","0","15","49","0","14","0","22","0","0","2","0","0","0","0","0","1","0","0","1","0","0"
"L14095","CouchDbConfigRepositoryFactory","SharpRepository.CouchDbRepository.CouchDbConfigRepositoryFactory","L14014","L14013","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.CouchDbRepository\CouchDbConfigRepositoryFactory.cs","7","5","38","6","0","9","0","0","0","0","0","0","0","0","0","2","0","5","0","0","27","32","0","0","0","0","0","0","0","6","0","6","0","17","2","0","0","0","2","5","0","16","0","0","7","6","0","0","27","32","0","0","0","0","6","0","6","0","17","5","0","16","0","6","0","0","3","0","0","0","0","0","1","0","0","1","1","0"
"L14107","CouchDbManager","SharpRepository.CouchDbRepository.CouchDbManager","L14014","L14013","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.CouchDbRepository\CouchDbManager.cs","8","5","50","6","0.8","1","0","0","0","0","0","0","0","0","17","0","15","3","0","0","25","43","0","0","0","0","0","0","0","4","0","4","0","4","0","0","0","0","0","8","0","4","0","4","1","4","0","17","25","43","0","0","0","0","4","0","4","0","4","8","0","4","0","6","0","0","2","0","0","0","0","0","1","0","0","1","0","0"
"L14101","CouchDbRepository","SharpRepository.CouchDbRepository.CouchDbRepository<T, TKey>","L14014","L14013","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.CouchDbRepository\CouchDbRepository.cs","6","5","28","6","0","10","0","0","0","0","0","0","0","0","0","7","0","0","0","0","21","23","0","19","0","0","0","0","0","3","0","3","0","418","12","0","0","2","10","4","0","355","10","0","4","5","0","0","21","23","0","19","0","0","3","0","3","0","418","4","0","355","10","5","0","0","9","0","0","0","0","0","0","0","0","1","3","5"
"L14125","CouchDbRepositoryBase","SharpRepository.CouchDbRepository.CouchDbRepositoryBase<T, TKey>","L14014","L14013","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.CouchDbRepository\CouchDbRepositoryBase.cs","12","5","321","6","0","16","0","0","0","0","0","0","0","0","4","6","1","4","0","0","257","310","0","19","0","0","0","0","0","34","0","23","0","415","11","1","1","6","10","53","0","352","10","0","24","40","0","4","257","310","0","19","0","0","34","0","23","0","415","53","0","352","10","44","0","0","14","0","0","1","0","0","1","0","1","1","3","8"
"L14279","CouchDbRepositoryConfiguration","SharpRepository.CouchDbRepository.CouchDbRepositoryConfiguration","L14014","L14013","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.CouchDbRepository\CouchDbRepositoryConfiguration.cs","6","5","48","6","0","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","25","43","0","12","0","0","0","0","0","7","0","7","4","41","2","0","0","4","2","11","0","41","14","0","8","11","0","0","25","43","0","12","0","0","7","0","7","4","41","11","0","41","14","11","0","0","3","0","0","1","0","0","0","0","0","1","1","1"
"L14308","CouchDbRepositoryManager","SharpRepository.CouchDbRepository.CouchDbRepositoryManager","L14014","L14013","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.CouchDbRepository\CouchDbRepositoryManager.cs","8","5","49","6","0","1","0","0","0","0","0","0","0","0","1","0","0","3","0","0","36","42","0","0","0","0","0","0","0","3","0","3","0","3","0","0","0","0","0","13","0","3","0","0","4","3","0","1","36","42","0","0","0","0","3","0","3","0","3","13","0","3","0","6","0","0","2","0","0","0","0","0","1","0","0","1","0","0"
"L14054","CouchDbRequest","SharpRepository.CouchDbRepository.CouchDbRequest","L14014","L14013","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.CouchDbRepository\CouchDbRequest.cs","11","5","61","6","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","44","51","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","18","0","1","0","0","2","1","0","2","44","51","0","0","0","0","1","0","1","0","1","18","0","1","0","5","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"L17266","RepositoryLoggingAttribute","SharpRepository.Logging.RepositoryLoggingAttribute","L17263","L17262","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Logging\RepositoryLoggingAttribute.cs","8","5","177","6","0","6","0","0","0","0","0","0","0","0","0","1","0","15","0","0","132","170","0","3","0","0","0","0","1","22","0","20","1","116","1","0","0","9","1","60","0","113","3","0","21","31","0","0","132","170","0","3","0","1","22","0","20","1","116","60","0","113","3","25","0","0","8","0","0","0","0","0","1","0","0","1","0","6"
"L18162","GettingStarted","SharpRepository.Samples.GettingStarted","L17489","L18150","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples\GettingStarted.cs","8","5","74","6","0","2","0","0","0","0","0","0","0","0","6","0","0","1","0","0","23","64","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","8","0","15","0","1","0","0","2","9","0","32","28","67","0","2","0","2","5","0","5","2","5","15","0","5","2","1","0","0","2","0","0","0","0","0","0","0","0","2","0","0"
"L18186","HowToAbstractAwayTheGenericRepository","SharpRepository.Samples.HowToAbstractAwayTheGenericRepository","L17489","L18150","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples\HowToAbstractAwayTheGenericRepository.cs","8","5","72","6","0.25","4","0","0","0","0","0","0","0","0","5","0","5","3","0","0","22","62","0","0","0","0","0","0","0","3","0","3","0","3","0","0","0","2","0","6","0","3","0","1","3","5","0","18","28","65","0","21","0","2","7","0","7","2","400","6","0","339","12","3","0","0","13","0","0","0","0","0","1","0","0","2","3","7"
"L18217","HowToBatch","SharpRepository.Samples.HowToBatch","L17489","L18150","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples\HowToBatch.cs","10","5","194","6","0","2","0","0","0","0","0","0","0","0","0","0","0","7","0","0","97","182","0","0","0","0","0","0","0","7","0","7","0","7","0","0","0","10","0","49","0","7","0","0","8","17","0","40","102","185","0","2","0","2","11","0","11","2","11","49","0","11","2","9","0","0","3","0","0","0","0","0","1","0","0","2","0","0"
"L18265","HowToCache","SharpRepository.Samples.HowToCache","L17489","L18150","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples\HowToCache.cs","5","5","11","6","1","0","0","0","0","0","0","0","0","0","3","0","3","0","0","0","4","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","4","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18267","HowToConfigure","SharpRepository.Samples.HowToConfigure","L17489","L18150","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples\HowToConfigure.cs","5","5","14","6","1","0","0","0","0","0","0","0","0","0","6","0","6","0","0","0","4","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","6","4","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18270","HowToUseGetSelectors","SharpRepository.Samples.HowToUseGetSelectors","L17489","L18150","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples\HowToUseGetSelectors.cs","10","5","101","6","0","3","0","0","0","0","0","0","0","0","8","0","0","1","0","0","43","84","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","13","0","25","0","1","0","0","2","14","0","23","55","92","0","6","0","6","13","0","13","6","13","25","0","13","6","1","0","0","6","0","0","0","0","0","0","0","1","5","0","0"
"L18427","HowToUsePagingAndSorting","SharpRepository.Samples.HowToUsePagingAndSorting","L17489","L18150","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples\HowToUsePagingAndSorting.cs","11","5","115","6","0","6","0","0","0","0","0","0","0","0","13","0","0","1","0","0","61","100","0","0","0","0","0","0","0","3","0","2","0","3","0","0","0","15","0","26","0","2","0","0","3","18","0","20","68","105","0","4","0","4","11","0","10","4","11","26","0","10","4","3","0","0","2","0","0","0","0","0","0","0","0","2","0","0"
"L18539","HowToSpecificationsTraits","SharpRepository.Samples.HowToSpecificationsTraits","L17489","L18150","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples\HowToUseSpecifications.cs","10","5","158","6","0","5","0","0","0","0","0","0","0","0","0","0","0","5","0","0","62","135","0","0","0","0","0","0","0","5","0","5","0","5","0","0","0","14","0","33","0","5","0","0","6","19","0","36","80","149","0","10","0","2","11","0","11","2","127","33","0","123","8","7","0","0","11","0","0","0","0","0","1","0","0","4","2","4"
"L18598","HowToUseTraits","SharpRepository.Samples.HowToUseTraits","L17489","L18150","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples\HowToUseTraits.cs","10","5","108","6","0","3","0","0","0","0","0","0","0","0","0","0","0","2","0","0","23","96","0","0","0","0","0","0","0","2","0","2","0","2","0","0","0","7","0","11","0","2","0","0","3","9","0","50","30","99","0","21","0","2","6","0","6","2","441","11","0","380","12","2","0","0","15","0","0","0","0","0","1","0","1","2","4","7"
"L18074","ContactContext","SharpRepository.CoreMvc.ContactContext","L17875","L17868","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples.CoreMvc\Models\ContactContext.cs","6","5","13","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","8","0","1","0","0","0","0","1","3","0","3","1","3","0","0","0","0","0","0","0","3","1","0","4","3","0","0","7","8","0","1","0","1","3","0","3","1","3","0","0","3","1","3","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"L18105","Program","SharpRepository.CoreMvc.Program","L17875","L17868","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples.CoreMvc\Program.cs","13","5","24","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","11","12","0","0","0","0","0","0","0","2","0","2","0","2","0","0","0","0","0","1","0","2","0","0","3","2","0","0","11","12","0","0","0","0","2","0","2","0","2","1","0","2","0","2","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"L18114","Startup","SharpRepository.CoreMvc.Startup","L17875","L17868","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples.CoreMvc\Startup.cs","15","5","62","6","0.4","2","0","0","0","0","0","0","0","0","6","0","2","2","0","0","34","44","0","1","0","0","0","0","1","4","0","4","0","4","0","0","0","0","0","11","0","4","0","2","3","4","0","6","34","48","0","1","0","1","4","0","4","0","4","11","0","4","0","5","0","0","2","0","0","0","0","0","1","0","0","1","0","0"
"L18141","Title","SharpRepository.CoreMvc.Title","L17875","L17868","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples.CoreMvc\Title\Title.cs","3","5","9","6","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","7","7","0","0","0","0","0","0","0","1","0","1","0","2","1","0","0","0","1","1","0","2","0","0","2","1","0","0","7","7","0","0","0","0","1","0","1","0","2","1","0","2","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"L18143","TitleRegistry","SharpRepository.CoreMvc.TitleRegistry","L17875","L17868","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.Samples.CoreMvc\Title\TitleRegistry.cs","9","5","15","6","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","7","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","1","0","1","0","0","2","1","0","0","7","7","0","0","0","0","1","0","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"L19181","DocumentDbConfigRepositoryFactory","SharpRepository.AzureDocumentDb.DocumentDbConfigRepositoryFactory","L19172","L19171","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.AzureDocumentDb\DocumentDbConfigRepositoryFactory.cs","7","5","52","6","0","10","0","0","0","0","0","0","0","0","1","2","0","5","0","0","37","46","0","0","0","0","0","0","0","6","0","6","0","17","2","0","0","1","2","11","0","16","0","0","7","7","0","1","37","46","0","0","0","0","6","0","6","0","17","11","0","16","0","10","0","0","3","0","0","0","0","0","1","0","0","1","1","0"
"L19187","DocumentDbRepository","SharpRepository.AzureDocumentDb.DocumentDbRepository<T, TKey>","L19172","L19171","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.AzureDocumentDb\DocumentDbRepository.cs","5","5","11","6","0","11","0","0","0","0","0","0","0","0","0","7","0","0","0","0","7","7","0","23","0","0","0","0","0","1","0","1","0","401","12","0","0","1","10","0","0","331","14","0","2","2","0","0","7","7","0","23","0","0","1","0","1","0","401","0","0","331","14","1","0","0","11","0","0","0","0","0","0","0","1","1","3","6"
"L19196","DocumentDbRepositoryBase","SharpRepository.AzureDocumentDb.DocumentDbRepositoryBase<T, TKey>","L19172","L19171","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.AzureDocumentDb\DocumentDbRepositoryBase.cs","18","5","136","6","0","15","0","0","0","0","0","0","0","0","1","6","0","3","0","0","92","119","0","23","0","0","0","0","4","19","0","1","4","400","11","1","1","3","10","36","0","330","14","0","2","22","0","1","92","119","0","23","0","4","19","0","1","4","400","36","0","330","14","28","0","0","12","0","0","0","0","0","1","0","1","1","3","6"
"L19291","DocumentDbRepositoryConfiguration","SharpRepository.AzureDocumentDb.DocumentDbRepositoryConfiguration","L19172","L19171","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.AzureDocumentDb\DocumentDbRepositoryConfiguration.cs","5","5","45","6","0","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","19","41","0","12","0","0","0","0","0","6","0","6","5","40","2","0","0","4","2","13","0","40","15","0","7","10","0","0","19","41","0","12","0","0","6","0","6","5","40","13","0","40","15","6","0","0","3","0","0","1","0","0","0","0","0","1","1","1"
"L19253","DocumentDbRepositoryManager","SharpRepository.AzureDocumentDb.DocumentDbRepositoryManager","L19172","L19171","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.AzureDocumentDb\DocumentDbRepositoryManager.cs","7","5","23","6","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","15","17","0","0","0","0","0","0","0","3","0","3","0","3","0","0","0","0","0","3","0","3","0","0","4","3","0","0","15","17","0","0","0","0","3","0","3","0","3","3","0","3","0","3","0","0","2","0","0","0","0","0","1","0","0","1","0","0"
"L19268","DocumentDbSpecification","SharpRepository.AzureDocumentDb.DocumentDbSpecification<T>","L19172","L19171","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.AzureDocumentDb\DocumentDbSpecification.cs","9","5","31","6","0","2","0","0","0","0","0","0","0","0","1","2","0","1","0","0","19","23","0","4","0","0","0","0","0","4","0","4","0","62","2","0","0","0","2","1","0","60","3","0","5","4","0","1","19","23","0","4","0","0","4","0","4","0","62","1","0","60","3","4","0","0","4","0","0","0","0","0","0","0","0","1","1","2"
"L19338","ExpressionExtensions","SharpRepository.AzureDocumentDb.ExpressionExtensions","L19172","L19171","D:\DataCollection\repos\SharpRepository_SharpRepository\SharpRepository.AzureDocumentDb\ExpressionExtensions.cs","9","5","53","6","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","37","45","0","0","0","0","0","0","0","2","0","1","0","2","0","0","0","0","0","18","0","1","0","0","2","2","0","0","37","45","0","0","0","0","2","0","1","0","2","18","0","1","0","10","0","0","2","0","0","0","0","0","1","0","0","1","0","0"
