project_name,k,best_solution_pso_sammon,best_solution_pso_kruskal,best_fitness_pso_sammon,best_fitness_pso_kruskal,best_solution_ga_sammon,best_solution_ga_kruskal,best_fitness_ga_sammon,best_fitness_ga_kruskal
veldrid_veldrid,7,"[0.33552943 0.03920386 0.67348196 0.         0.89582515 0.71806785
 0.12179122 0.35094555 0.46829664 0.         0.64944621 0.55387289
 0.71445762 0.77966023]","[0.46825157 0.50647039 0.23982066 0.12263819 0.90486823 0.74186764
 0.42389779 0.51939497 0.63270532 0.40136653 0.65128244 0.65169859
 0.8580208  0.64897811]",0.011078953570572078,0.0015937549629135865,"[0.29049624 0.56684478 0.5406207  0.         0.7488372  1.
 0.         0.17881762 0.23176363 0.84051007 0.43619529 1.
 1.         1.        ]","[0.08648805 0.         0.03082669 0.13475164 0.7054262  0.81002887
 0.01864606 0.59421174 0.61513323 0.49043424 0.92024344 0.98353969
 0.91979692 1.        ]",0.0095866274438859,0.0015937549629135865
veldrid_veldrid,8,"[0.45834255 0.65759707 0.35713197 0.47429185 0.91963283 0.48097129
 0.1892595  0.46037933 0.13715515 0.65383932 0.84979645 0.65917357
 0.65395562 0.55549554]","[0.12723216 0.32327433 0.00918239 0.92016372 0.64104433 0.62998866
 0.01366591 0.32891613 0.87321732 0.61046104 0.39286344 0.9285654
 0.51044038 0.53770717]",0.005235889004817909,0.0021273640620038657,"[0.29111251 0.38510383 0.         0.07982658 0.30049797 0.59832178
 0.25511052 0.26510953 0.7424161  0.35023247 0.95701966 0.69969858
 0.6623125  0.07483669]","[0.07736981 0.85372879 0.35464885 0.26226558 0.76554419 0.87148144
 0.53155057 0.         0.96351422 0.         0.18386696 0.99079658
 0.95732431 0.99329258]",0.005235889004817909,0.0010582163995296533
veldrid_veldrid,9,"[0.43700759 0.69256283 0.38378423 0.4408645  0.66502913 0.53511923
 0.63646681 0.32255556 0.26860576 0.52915565 0.50952499 0.76437546
 0.5775439  0.68293723]","[0.92377284 0.09352128 0.13298828 0.03942603 0.4810123  0.78469467
 0.95135841 0.21472458 0.53320865 0.28854364 0.51761081 0.85440773
 0.65918161 0.69788065]",0.004192357995627151,0.0012568925062843956,"[0.19855278 0.81167398 0.03507548 0.27617932 0.81280904 0.6876535
 0.06862395 0.12058893 0.85747119 0.69187809 0.63216866 0.3107391
 0.30041425 0.46858662]","[0.         0.6561588  0.15008074 0.33666    0.60796395 0.58172986
 0.27571327 0.26714802 0.7802531  0.13517578 0.61029202 0.92261713
 0.56224916 0.7994367 ]",0.0030550095062603457,0.0005652273923256525
veldrid_veldrid,10,"[0.33765377 0.66453676 0.27525597 0.64523511 0.88591293 0.59813574
 0.15796713 0.94478722 0.86959814 0.62629224 0.53117177 0.51553346
 0.68720602 0.51329731]","[0.16696032 0.51872763 0.50730307 0.80690257 0.62488378 0.57867509
 0.88741439 0.42294605 0.84912887 0.49362869 0.50904361 0.59643385
 0.57703347 0.78403157]",0.0029400310262032306,0.0003376295372595092,"[0.         0.52179369 0.27087708 0.21092581 0.49383173 0.73095485
 0.22328211 0.         0.54114018 0.81487729 0.7150517  0.45918064
 0.38286617 0.67484742]","[0.08941784 0.55500997 0.         0.98314387 0.77291012 0.4653202
 0.53465873 0.31404611 0.78792564 0.24454722 0.6296878  0.64396593
 0.67412024 0.32603096]",0.001902463886103183,0.0003376295372595092
veldrid_veldrid,11,"[0.04966111 0.99776923 0.94649098 0.70737384 0.40979286 0.88447729
 0.254646   0.47080036 0.7258031  0.77666023 0.87088316 0.35903173
 0.77100315 0.19418469]","[0.1877457  0.53085634 0.04495256 0.87976546 0.47456282 0.66125621
 0.79212478 0.48752864 0.25810716 0.2339678  0.23700285 0.5972179
 0.55150993 0.99096047]",0.0017047501214003257,0.00026630856634855815,"[0.05172682 0.0665217  0.77928661 0.43795589 0.9929412  0.36121063
 0.28732874 0.         0.80793373 0.59955745 0.         0.44222362
 0.86445971 0.51103723]","[0.09134524 0.33325587 0.         0.81291819 0.70854017 0.88476107
 0.57793107 0.10371744 0.7068187  0.59855422 0.75656237 0.72711502
 0.44208874 0.45603685]",0.00141836634736587,0.0001625672190801625
veldrid_veldrid,12,"[0.02665802 0.29851016 0.48184044 0.43166832 0.36134427 0.46445887
 0.80523954 0.28358473 0.59521206 0.3729175  0.42295779 0.35407152
 0.63835366 0.31004039]","[0.32586485 0.36821393 0.5674038  0.50097093 0.71907333 0.45116566
 0.39814103 0.35942003 0.76805661 0.6506479  0.39882933 0.44589042
 0.515138   0.42399388]",0.00035072618892760115,4.341046792291616e-05,"[0.10583961 0.5959726  0.6660105  0.38046042 0.849868   0.49581546
 0.84674605 0.21776266 0.27356117 0.33900042 0.43183714 0.67999413
 0.43547387 0.62641556]","[0.09424523 0.94568058 0.67517708 0.65016813 0.13822647 0.38339247
 0.82424535 0.03449937 1.         0.74793183 0.69303581 0.26074925
 0.26177133 0.16203093]",0.00035072618892760115,4.341046792291616e-05
veldrid_veldrid,13,"[0.00739721 0.78658022 0.40861628 0.14291766 0.45506124 0.84661244
 0.44283203 0.1313449  0.38212049 0.74157761 0.94321    0.77334274
 0.89472719 0.35911011]","[0.03271066 0.73490283 0.65976184 0.95801625 0.60496534 0.28335306
 0.91437253 0.86814933 0.80518468 0.95378524 0.96475427 0.81339171
 0.11775226 0.81506359]",1.8054155444197908e-09,4.513778871814203e-10,"[0.00522958 0.98247949 0.89297822 0.25699931 0.57660853 0.65255087
 0.11612358 0.09519846 0.93750678 0.42276028 0.65689557 0.4932359
 0.88648917 0.42057907]","[0.100212   0.97141365 0.1843714  0.66035985 0.406344   0.79774818
 0.48773892 0.65824491 0.34308179 0.77890086 0.73998764 0.72428949
 0.47729937 0.14007545]",1.8054155444197908e-09,4.513778871814203e-10
veldrid_veldrid,14,"[0.27018252 0.57305216 0.72708333 0.50913432 0.70307274 0.55841184
 0.68178295 0.49212645 0.25078972 0.27422116 0.50181066 0.65941507
 0.70251771 0.38543257]","[0.84277565 0.80249745 0.09304165 0.73152852 0.42514908 0.7128707
 0.73513121 0.62043905 0.43736506 0.16734558 0.73328121 0.08028019
 0.42053364 0.32946322]",0.0,0.0,"[0.40184105 0.17026525 0.77688491 0.38277739 0.33541448 0.55055626
 0.13037188 0.44326113 0.58921556 0.11790238 0.21893961 0.69262573
 0.35173946 0.57739715]","[0.0850665  0.10943787 0.27084033 0.11771615 0.51724558 0.07092558
 1.         0.25927434 0.45907464 0.87810551 0.53760871 0.35724121
 0.36329059 0.75899222]",0.0,0.0
visose_Robots,1,"[0.32322188 0.46621857 0.65097749 0.74665005 0.01866816 0.18179468
 0.41608805 0.31902355 0.8012291  0.91419532 0.09229334 0.96109657
 0.96374509 0.92442524]","[0.53301489 0.34938952 0.17683825 0.56884511 0.12786803 0.23288755
 0.1796179  0.27579821 0.16288356 0.77774746 0.2345875  0.26411577
 0.9186739  0.75948926]",0.27073251440751833,0.2428099410250722,"[0.742169   0.56484756 0.49866692 0.65733684 0.54134359 0.27678365
 0.24025702 0.54145682 0.21196364 0.77141019 0.77106697 0.23256277
 0.88647477 0.29999118]","[0.60798158 0.19975926 0.80986852 0.1067914  0.37981033 0.1683022
 0.86638644 0.7492869  0.38653357 0.46779083 0.47965047 0.46497621
 0.93430601 0.68771129]",0.27073251440751833,0.2428099410250722
visose_Robots,2,"[0.71769069 0.38450295 0.33283395 0.48489501 0.5226076  0.88250857
 0.42474054 0.09615097 0.16314351 0.34784162 0.462851   0.24028509
 0.93184239 0.76099649]","[0.08195871 0.24768693 0.54758504 0.23885703 0.13372807 0.91448561
 0.42654571 0.18223255 0.18685431 0.33035592 0.00972703 0.34427475
 0.94035289 0.70035338]",0.11382230973113963,0.09196602018590132,"[0.96356649 0.51279958 0.61978832 0.         0.0772354  0.92949136
 0.46226882 0.92864174 0.51365639 0.         0.54272883 0.42806826
 0.95574683 0.89499651]","[0.70940644 0.58726676 0.09358305 0.57587187 0.94572762 0.95475924
 0.011274   0.28820172 0.80959977 0.90565304 0.81518699 0.30849567
 0.97216801 0.4926656 ]",0.11382230973113963,0.09196602018590132
visose_Robots,3,"[0.35890205 0.3365132  0.6557003  0.23333503 0.24253876 0.73577371
 0.70482689 0.62615665 0.11652496 0.72653275 0.62805979 0.22469353
 0.82079381 0.74440951]","[0.1979439  0.57259751 0.211991   0.28606368 0.35058652 0.74351204
 0.43283362 0.70150577 0.74234794 0.4911628  0.50453976 0.91047457
 0.74988413 0.61724857]",0.07955701646935871,0.036804576332215205,"[0.73506149 0.1121529  0.04587675 0.69953905 0.50916431 0.92480868
 0.66024989 0.21816566 0.72924165 0.42911813 0.25928148 0.97575142
 0.93587515 0.05074754]","[0.46960887 0.60696364 0.13989683 0.45915979 0.23813378 0.83762937
 0.09444487 0.37173947 0.66365269 0.7414502  0.56222935 0.76795771
 1.         0.26139413]",0.05442028332021513,0.036804576332215205
visose_Robots,4,"[0.68108921 0.7929073  0.48034378 0.79809908 0.84496853 0.30733267
 0.90504427 0.30665002 0.77475574 0.51750375 0.76192065 0.95668011
 0.84268933 0.05389049]","[0.56544585 0.34107782 0.47541237 0.49730131 0.68773992 0.68134077
 0.45901744 0.63514588 0.5673165  0.24082011 0.2177247  0.67126659
 0.67391572 0.22346789]",0.06810092008559679,0.010505756119044517,"[0.32443999 0.07163269 0.51192457 0.45917833 0.77287591 1.
 0.45924027 0.28729696 0.64618008 0.4664467  0.10766904 0.73952694
 0.98432386 0.64855331]","[0.27489348 0.19129939 0.49600081 0.23853463 0.90243259 0.90815337
 0.47929819 0.         0.50415593 0.2658958  0.02149537 0.69667584
 0.73665628 0.67423132]",0.025256646602335647,0.010505756119044517
visose_Robots,5,"[0.91578366 0.192478   0.42400608 0.22243485 0.87743933 0.42516044
 0.17112699 0.08722755 0.20737001 0.33235006 0.08381005 0.18627675
 0.91000677 0.68087857]","[0.44307274 0.33958676 0.06375372 0.14660359 0.89614389 0.8269715
 0.48974889 0.04753688 0.85078434 0.21893393 0.35374252 0.18751445
 0.59723877 0.67508804]",0.03521014966239305,0.010508135566026734,"[0.22725244 0.58695586 0.4340754  0.30560258 0.84152287 0.99702073
 0.44363585 0.6828022  0.96330983 0.00499302 0.21784748 0.88773716
 0.88416168 0.77130644]","[0.30678422 0.07815122 0.10553656 0.0485259  0.72681423 0.72215272
 0.1395916  0.43423368 0.91794345 0.136588   0.01128203 0.97842058
 0.49793309 0.24508287]",0.015003331031234392,0.0033571965952055288
visose_Robots,6,"[0.18946998 0.50529177 0.48017972 0.54968614 0.62470339 0.65532066
 0.29689836 0.19150329 0.67948327 0.6905938  0.20060244 0.66843594
 0.83185512 0.61830549]","[0.76089399 0.78421768 0.76642382 0.04489781 0.82664196 0.78543747
 0.55414743 0.8304152  0.41691215 0.42916824 0.68295618 0.76874003
 0.89108001 0.23145917]",0.007984164888188249,0.009722807027838072,"[0.50640834 0.05327123 0.41791    0.39236214 0.63623885 0.92191224
 0.1963387  0.01882031 0.66063163 0.60141321 0.29726904 0.74650228
 0.54764761 0.00474271]","[0.23648784 0.63624137 0.63687966 0.67221462 0.68420245 0.98305744
 0.39769083 0.33300033 0.87400162 0.50465494 0.36674985 0.67490473
 0.90607584 0.84412789]",0.007984164888188249,0.0007095316430418005
visose_Robots,7,"[0.7925003  0.41436966 0.34976713 0.25370016 0.48648354 0.56008142
 0.28209265 0.43282624 0.44444176 0.48980746 0.16787159 0.62346194
 0.51439937 0.54696665]","[0.41822315 0.33408392 0.38363528 0.23708933 0.19098018 0.6041773
 0.57083038 0.22576871 0.80304804 0.78162162 0.34941005 0.67489539
 0.59449176 0.83749993]",0.007982740120724648,0.008351921607726232,"[0.24227029 0.40245615 0.1168178  0.39452978 0.79141733 0.64060551
 0.11422236 0.37370345 0.42701159 0.58417633 0.27038312 0.81241405
 0.66727405 1.        ]","[0.15315065 0.23306924 0.3520527  0.56305355 0.74728303 0.61354448
 0.12780059 0.02647569 0.8442106  0.63545263 0.17794991 0.85282043
 0.63734899 0.79844043]",0.004697036601178674,0.0004523017526041337
visose_Robots,8,"[0.12550661 0.28218485 0.16017783 0.78402221 0.57403359 0.63258665
 0.16225588 0.49666508 0.62442516 0.21576423 0.4968784  0.50431035
 0.85533029 0.58929448]","[0.428708   0.89642253 0.92329144 0.16162745 0.92414781 0.78558667
 0.3981929  0.46919542 0.96042089 0.27555255 0.45006983 0.69918884
 0.85353066 0.93174384]",0.007744978762323009,0.0004631629472566138,"[0.23703965 0.51147426 0.40555939 0.47215328 0.8345133  1.
 0.57088464 0.40384207 0.90496078 0.96175586 1.         0.7922527
 0.68490216 0.70433501]","[0.30316662 0.33064886 0.10065618 0.03001476 0.5650302  0.5887909
 0.09439035 0.10321411 0.75088535 0.84053563 0.57017964 0.35420797
 0.85080037 0.53311082]",0.00218211346013486,0.0002938124135895346
visose_Robots,9,"[0.45350384 0.52237703 0.50335279 0.44769173 0.75137947 0.85538729
 0.12335157 0.81492075 0.60255287 0.70695188 0.5073837  0.57783336
 0.70635826 0.12322982]","[0.43552567 0.53130337 0.02165168 0.47686386 0.78632664 0.5578896
 0.35607462 0.65051909 0.48350829 0.61492968 0.47866324 0.71930823
 0.60764369 0.67459254]",0.003287705755979784,0.00020788145597966617,"[0.0069008  1.         0.06957941 0.01589674 0.72008247 0.57020117
 0.45613827 0.66822552 0.60818506 0.66896433 0.22268614 0.7442693
 0.58458499 0.55200705]","[0.         0.54310005 0.         0.02774185 0.90571405 0.8233837
 0.12303275 0.15859667 0.84810027 0.27726023 0.46543029 1.
 1.         0.91726111]",0.0013389867419874198,0.00020788145597966617
visose_Robots,10,"[0.06118458 0.80568916 0.50087034 0.05087454 0.50276295 0.157795
 0.65918661 0.00102482 0.79305273 0.86621593 0.03028529 0.2645306
 0.77235919 0.08434391]","[0.36430562 0.54330929 0.41022442 0.46185016 0.79995521 0.46990797
 0.21382772 0.34741656 0.55334612 0.5386706  0.47191085 0.60809496
 0.46195559 0.45713113]",0.0010931005281537647,0.00011930537381734802,"[0.2909141  0.31455811 0.09873508 0.11868045 1.         0.82617924
 0.08481837 0.78338941 0.66021486 1.         1.         1.
 0.85308621 0.78249048]","[0.31092136 0.92279646 0.33433875 0.52808537 0.65011783 0.92809969
 0.27913339 0.3427914  0.8839898  0.85885388 0.06626498 0.77763353
 0.33802869 0.08434212]",0.000655010607014149,8.861280390863545e-05
visose_Robots,11,"[0.15712931 0.06390289 0.1519968  0.55677357 0.22587537 0.59427796
 0.52685157 0.24021836 0.74053363 0.82000979 0.60739434 0.32010957
 0.71300039 0.29179245]","[0.18491482 0.98026943 0.21663685 0.67554432 0.70364686 0.76214605
 0.08285737 0.40134002 0.42360619 0.72323725 0.60181166 0.83953199
 0.25755206 0.4053569 ]",0.0008180746399343376,3.960232977070675e-05,"[0.24054039 0.         0.         0.         1.         0.30154028
 0.64520932 0.30637315 1.         1.         0.24159288 0.79269188
 0.99795571 0.66809937]","[0.10551974 0.72871815 0.06818361 0.69672243 0.81321105 0.4667148
 0.2112732  0.48952465 0.92582577 0.7094831  0.71956467 0.59567709
 0.76939058 0.52075096]",0.0003971980695295925,3.960232977070675e-05
visose_Robots,12,"[0.03269422 0.46455356 0.05021211 0.20438183 0.74557394 0.63645816
 0.57494585 0.92361062 0.06161642 0.40320796 0.44502847 0.91505255
 0.98966485 0.16034199]","[0.07070378 0.6488966  0.86406759 0.8565021  0.76827809 0.91618793
 0.25942031 0.36716098 0.25380091 0.14224368 0.0914935  0.4934316
 0.81007385 0.34658602]",0.00016237641166407752,1.3734455267987371e-05,"[0.06237948 0.78663448 0.06087058 0.29922208 1.         0.90001693
 0.6282722  0.87555246 0.54001716 0.71480535 1.         0.5583422
 0.82463467 0.57517423]","[0.08548312 0.15188488 0.01831535 0.9231529  0.18133844 0.74718131
 0.34456044 0.73018773 0.52548771 0.78462945 0.30077487 0.73864412
 0.19939254 0.94202483]",0.00016237641166407752,1.1128412745120316e-05
visose_Robots,13,"[0.02492847 0.62010307 0.44798364 0.03603861 0.96870568 0.56270665
 0.1940101  0.77058979 0.88966016 0.03631409 0.2804034  0.18931441
 0.81298535 0.73705325]","[0.04479675 0.61018675 0.07405982 0.12990196 0.24697531 0.35195878
 0.1744897  0.7681313  0.61022642 0.29908657 0.61910665 0.05398644
 0.06891437 0.08148739]",4.1585575762205125e-10,1.689788673158264e-10,"[0.03684754 0.31999198 0.96054549 0.8090852  0.58445056 0.12979554
 0.93239338 0.08486327 0.51903354 0.14853073 0.73017953 0.91022298
 0.57737416 0.96224739]","[0.00336242 0.07211687 0.12787514 0.56456152 0.10414716 0.89974964
 0.58232885 0.31085861 0.82108124 0.04960868 0.05724381 0.36562234
 0.89721164 0.97032568]",4.1585575762205125e-10,1.689788673158264e-10
visose_Robots,14,"[0.43147534 0.38961217 0.96891766 0.30476487 0.39053663 0.28516886
 0.0311191  0.88442489 0.39321922 0.80705213 0.18438868 0.72487327
 0.61367555 0.00291119]","[0.72754573 0.96169498 0.93928149 0.94484175 0.81146424 0.33349986
 0.9666466  0.07586357 0.1296512  0.50158351 0.60083839 0.70305934
 0.06170372 0.51392365]",0.0,0.0,"[0.00847801 0.21172234 0.86877174 0.99240366 0.90309647 0.44779151
 0.25235479 0.80556998 0.15229774 0.60245693 0.97862597 0.6535848
 0.89234018 0.54007695]","[0.98448465 0.12228183 0.32449672 1.         0.43850126 0.12951928
 0.08875972 0.99372519 0.78579968 0.45821972 0.72979476 0.66521695
 0.7464161  0.70326258]",0.0,0.0
Visual-Stylecop_Visual-StyleCop,1,"[0.195974   0.77172404 0.72426803 0.72622043 0.43278833 0.4706557
 0.0496441  0.94394542 0.91264522 0.84775552 0.43055676 0.56269337
 0.94569607 0.67588434]","[0.82860241 0.09992349 0.84738174 0.83489917 0.18227642 0.1710214
 0.39319309 0.09300733 0.85258317 0.16765213 0.62181138 0.03350144
 0.96865574 0.4939857 ]",0.3302672244953872,0.261695672110467,"[0.65191716 0.12968821 0.45572652 0.75792343 0.69301578 0.76667929
 0.17794385 0.3398429  0.77426436 0.45618858 0.76365599 0.3715871
 0.85013916 0.70807305]","[0.83234673 0.36941269 0.74813488 0.00188121 0.07658392 0.88478198
 0.51493339 0.83556044 0.50858258 0.1366346  0.29582484 0.59902254
 0.94298881 0.81235561]",0.3302672244953872,0.261695672110467
Visual-Stylecop_Visual-StyleCop,2,"[0.66207729 0.77266355 0.45292602 0.39240652 0.9338916  0.86986843
 0.43383764 0.41474019 0.11179049 0.85636826 0.34962462 0.08716248
 0.19821949 0.58657397]","[0.42692875 0.61407953 0.50647065 0.43523724 0.13060395 0.64454188
 0.2717652  0.53313193 0.4218685  0.11007007 0.37397933 0.60431863
 0.79279166 0.40112748]",0.2224622011756418,0.10272991586272884,"[0.42874025 0.64997326 1.         0.35968671 0.40405087 1.
 0.54418475 0.03240025 0.23642368 0.61675487 0.14577122 0.371515
 0.87180158 0.1948425 ]","[0.03064463 0.76808312 0.67373416 0.46998944 0.03009105 1.
 0.22401289 0.27906188 0.60596921 0.50329946 0.89821968 0.
 1.         0.0726468 ]",0.17903484783077891,0.10272991586272884
Visual-Stylecop_Visual-StyleCop,3,"[0.52552343 0.1909927  0.43093082 0.25391109 0.43416283 0.63891818
 0.56203172 0.37010866 0.35584478 0.36122749 0.6988632  0.29059114
 0.58182186 0.20641233]","[0.27346068 0.719706   0.47916607 0.46058296 0.50549188 0.6718083
 0.4820086  0.65565876 0.43755227 0.21740586 0.10332328 0.46851214
 0.73810544 0.64506511]",0.09547066191555066,0.07944965382906143,"[0.1220401  0.29861548 0.         0.24437789 0.17309163 0.85271555
 0.49156697 0.2547677  0.69470016 0.54320748 1.         0.60209416
 1.         0.45247391]","[0.65151261 0.         0.12612482 0.16962716 0.360496   0.96122084
 0.52453752 0.13987159 0.40388787 0.04304999 0.2380204  0.68328693
 0.81978454 0.14695924]",0.09547066191555066,0.05548626675335526
Visual-Stylecop_Visual-StyleCop,4,"[0.71210887 0.48696954 0.77178482 0.04434304 0.55848694 0.86965969
 0.21109996 0.25950753 0.73569991 0.39858361 0.12828697 0.75384835
 0.73716069 0.13426742]","[0.50307944 0.42618701 0.01241786 0.74624716 0.0272688  0.81248636
 0.4902153  0.70631913 0.75882108 0.1080572  0.39135643 0.82796548
 0.80910767 0.32757857]",0.057138380786651635,0.04440794457582046,"[0.19136642 0.         0.17208144 0.         0.60308456 0.95404186
 0.33996597 0.45651091 0.23571032 0.37589668 0.75236084 0.80477973
 0.62116447 0.24360774]","[0.41908271 0.         0.29380577 0.04346876 0.80231648 0.83939187
 0.1041597  0.2666885  0.33513666 0.54295158 0.29051585 0.9651195
 0.94004431 0.79682869]",0.055126097018516035,0.030859937529786382
Visual-Stylecop_Visual-StyleCop,5,"[0.37314535 0.47096294 0.66625989 0.42132846 0.48182791 0.58797039
 0.37054993 0.4377184  0.39978872 0.4633473  0.86268791 0.55118615
 0.80406283 0.13380652]","[0.34351219 0.6733619  0.26427186 0.25506667 0.18113423 0.83831788
 0.31356474 0.28730725 0.290849   0.59396051 0.31446194 0.71745728
 0.62270224 0.8787811 ]",0.03320334883353603,0.025890102055604935,"[0.33322641 0.97987457 0.29774456 0.         0.61695282 0.93528373
 0.03480894 0.1513985  0.44893001 0.65432933 0.80708725 0.78683399
 1.         0.55615141]","[0.2487849  0.25468668 1.         0.29829642 0.98545454 0.79357313
 0.24895824 0.15878197 0.37257814 0.51147305 0.08588214 0.74683878
 0.4432112  0.5978786 ]",0.03183801568066834,0.014706133075550106
Visual-Stylecop_Visual-StyleCop,6,"[0.47181924 0.97683483 0.75576459 0.97519605 0.67019425 0.55895315
 0.16376069 0.19571668 0.4887736  0.36279817 0.22123648 0.08862113
 0.56230627 0.32470325]","[0.35539455 0.52990496 0.42637355 0.38915474 0.73132091 0.64704644
 0.11546448 0.33494882 0.76705813 0.3702101  0.70239425 0.5468213
 0.74509736 0.49356211]",0.02931487510283702,0.009375064400375782,"[0.5018083  0.89211425 0.08984128 0.14748906 1.         0.70494338
 0.24727704 0.         0.3470542  0.14919981 0.99725501 0.833399
 0.57601845 0.48216464]","[0.36453813 1.         0.73616637 0.53987897 0.91969461 0.57856699
 0.68599375 0.35380133 0.95142738 0.47502917 0.82576645 1.
 1.         0.39345597]",0.01354666244846791,0.008132803097411977
Visual-Stylecop_Visual-StyleCop,7,"[0.59367854 0.68435933 0.87696501 0.63272976 0.59513713 0.75087641
 0.23573709 0.57792157 0.38100206 0.49345045 0.47747198 0.67560585
 0.61247392 0.31202343]","[0.39448315 0.44504556 0.64186996 0.40341671 0.62544432 0.5944389
 0.18722479 0.44460928 0.36266883 0.37874619 0.29037929 0.49017666
 0.74612049 0.71591367]",0.011771918997042222,0.0046994482461724715,"[0.17443575 0.42725477 0.31742792 0.07143231 1.         0.97658823
 0.05071645 0.26034677 0.11553932 0.03977373 0.72811028 0.35253846
 0.63428994 0.22916491]","[0.35756061 0.         0.85882012 0.60857597 0.71992665 0.69184227
 0.68687319 0.51253863 0.         0.44806176 0.69535802 0.86527322
 1.         0.88971335]",0.007071761111763922,0.0046994482461724715
Visual-Stylecop_Visual-StyleCop,8,"[0.13151284 0.66970055 0.         0.40888087 0.7199264  0.42333517
 0.26979202 0.23470149 0.53188388 0.63018216 0.71750546 0.41633898
 0.78228811 0.24571506]","[0.46540785 0.36137684 0.53702145 0.30668364 0.65668053 0.49811875
 0.18230674 0.46163321 0.56989939 0.06770507 0.62250143 0.72710733
 0.63553769 0.48188541]",0.008939680187961973,0.0025922926691452834,"[0.         1.         0.9253611  0.25329933 0.71400534 0.67028987
 0.32526246 0.36512022 0.62468507 0.43106957 0.99312943 0.75547731
 0.84915433 0.43566206]","[0.37167149 0.71295855 0.53857545 0.3264958  0.88322428 0.78108874
 0.38451003 0.20237423 0.56799413 0.1697349  0.96704166 0.90826416
 0.91726148 0.56584898]",0.003994925673001105,0.0023217506597426477
Visual-Stylecop_Visual-StyleCop,9,"[0.09139991 0.69477501 0.64380545 0.23813837 0.44524434 0.43899595
 0.15647015 0.71667203 0.20795264 0.11350665 0.46235442 0.36921636
 0.52534537 0.26081769]","[0.44709523 0.64604342 0.17228938 0.12964327 0.63120375 0.87154401
 0.46895823 0.32641065 0.49000822 0.46117383 0.6072404  0.53278932
 0.47415951 0.48966499]",0.0027775527026642818,0.0020014228576801887,"[0.51331412 0.79080319 0.67589241 0.68453772 0.77685661 1.
 0.57138642 0.36949977 0.79434069 0.20954099 1.         0.79788679
 0.92584404 0.66992558]","[0.16547289 0.83712613 0.68808533 0.37451916 0.95573464 0.9724331
 0.03300596 0.35121327 0.65339538 0.11261003 0.45160711 0.45535615
 0.39827888 0.57047513]",0.0021994624812273654,0.0009829928553098985
Visual-Stylecop_Visual-StyleCop,10,"[0.30192232 0.39855296 0.35628194 0.36794216 0.44417749 0.56488799
 0.84861387 0.1814279  0.33092605 0.11286156 0.45691701 0.46505003
 0.9058348  0.9315739 ]","[0.68329467 0.43266932 0.39544956 0.33745857 0.73017567 0.61904211
 0.01920732 0.23366644 0.51929524 0.34565696 0.89288471 0.60857909
 0.49671383 0.38144889]",0.0016581632540598665,0.0009806240008890517,"[0.33227239 0.49663134 0.44807693 0.58735139 0.48311593 0.78112642
 0.63781198 0.02869727 0.         0.11156719 0.49304068 0.84608475
 0.58920721 0.89668604]","[0.06002956 0.37081827 0.34789441 0.09969095 0.13290405 0.85133045
 0.01376641 0.00713999 0.19551888 0.09472128 0.44465587 0.49370151
 1.         1.        ]",0.0016581632540598665,0.00031937457905450414
Visual-Stylecop_Visual-StyleCop,11,"[0.78625407 0.45940563 0.51593541 0.24659567 0.70716737 0.37661528
 0.19298001 0.56286968 0.62333535 0.32294611 0.58660286 0.79417986
 0.55630584 0.60461188]","[0.0600874  0.10949188 0.32509993 0.73572826 0.44784668 0.56457811
 0.09470332 0.50952059 0.06425789 0.96813272 0.65550151 0.33291103
 0.27552577 0.19200817]",0.0015592357012322489,0.0012474434421006198,"[0.00955125 0.52994579 0.29764318 0.96172565 0.24856451 0.27562925
 0.20437441 0.34570805 0.82029885 0.11212829 0.69809272 0.89853396
 0.77355552 0.53544974]","[0.04507069 0.75425694 0.75191519 0.34198226 0.13663599 0.83796637
 0.58712788 0.         0.94099832 0.08386451 0.08498543 0.19480479
 0.37921609 0.54502482]",0.0003536919206245877,0.00011407518925396858
Visual-Stylecop_Visual-StyleCop,12,"[0.27147187 0.37984943 0.53718021 0.68584695 0.47607863 0.49215728
 0.35415859 0.38443463 0.43743173 0.26489039 0.49695449 0.66837655
 0.27693895 0.35711544]","[0.18579583 0.52124836 0.32108219 0.50416858 0.41220493 0.6914377
 0.70879132 0.50811051 0.5201173  0.24573148 0.71785383 0.29795926
 0.58016723 0.36873546]",0.00014153398152846872,7.081083844197606e-06,"[0.00188313 0.0837721  0.46318666 0.10650498 0.98122149 0.28966039
 0.3329172  0.28522844 0.30124415 0.06622243 0.67981845 0.21872257
 0.2432521  0.23682563]","[0.02624429 0.27838371 0.19520807 0.33338085 0.27615946 0.94627103
 0.82202159 0.548979   0.32958094 0.         0.2080084  0.43414856
 0.32745057 0.28950759]",0.00014153398152846872,7.081083844197606e-06
